"dbid","display_name","action_timestamp","user_name","action_name","old_state","new_state","comments"
"33768909","ISSDM00214477","2019-12-18 08:17:49","dannyp","Modify","Design","Design",""
"33768909","ISSDM00214477","2019-12-20 14:52:23","diegor","Modify","Design","Design",""
"33768909","ISSDM00214477","2020-02-04 12:49:15","diegor","Modify","Design","Design",""
"33768909","ISSDM00214477","2020-03-27 15:40:11","diegor","Modify","Design","Design",""
"33768909","ISSDM00214477","2020-04-03 07:59:46","diegor","Modify","Design","Design",""
"33768909","ISSDM00214477","2020-04-20 17:48:48","diegor","Postpone","Design","Postponed",""
"33768909","ISSDM00214477","2020-04-20 17:49:36","diegor","Modify","Postponed","Postponed",""
"33768909","ISSDM00214477","2020-06-09 15:10:00","dannyp","Modify","Postponed","Postponed",""
"33769096","ISSDM00214664","2019-01-28 11:57:52","diegor","Submit","no_value","Submitted",""
"33769096","ISSDM00214664","2019-02-22 11:47:57","kaminij","Modify","Submitted","Submitted",""
"33769096","ISSDM00214664","2019-04-08 17:19:06","diegor","To_Development","Submitted","Development",""
"33769096","ISSDM00214664","2019-05-16 13:36:48","diegor","Modify","Development","Development",""
"33769096","ISSDM00214664","2019-05-16 16:39:07","diegor","To_System_Test","Development","System_Test",""
"33769096","ISSDM00214664","2019-05-16 16:48:18","diegor","To_UAT","System_Test","UAT",""
"33769096","ISSDM00214664","2019-09-30 09:35:43","dannyp","Modify","UAT","UAT",""
"33769096","ISSDM00214664","2019-10-07 18:02:31","dannyp","Modify","UAT","UAT",""
"33769096","ISSDM00214664","2019-11-09 12:31:56","dannyp","Modify","UAT","UAT",""
"33769096","ISSDM00214664","2019-11-11 18:26:24","diegor","Modify","UAT","UAT",""
"33769096","ISSDM00214664","2019-12-18 08:19:07","dannyp","Modify","UAT","UAT",""
"33769096","ISSDM00214664","2019-12-20 15:04:40","diegor","Modify","UAT","UAT",""
"33769096","ISSDM00214664","2020-01-08 18:02:17","dannyp","Modify","UAT","UAT",""
"33769096","ISSDM00214664","2020-01-08 18:03:07","dannyp","Return_To_Development","UAT","Development",""
"33769096","ISSDM00214664","2020-01-08 18:03:22","dannyp","To_System_Test","Development","System_Test",""
"33769096","ISSDM00214664","2020-03-06 16:40:21","dannyp","To_UAT","System_Test","UAT",""
"33769096","ISSDM00214664","2020-03-27 16:01:03","diegor","Modify","UAT","UAT",""
"33769096","ISSDM00214664","2020-04-03 08:01:48","diegor","Modify","UAT","UAT",""
"33769096","ISSDM00214664","2020-04-09 12:44:37","abhishekj","Modify","UAT","UAT",""
"33769096","ISSDM00214664","2020-04-09 12:45:22","abhishekj","Modify","UAT","UAT",""
"33769096","ISSDM00214664","2020-05-06 16:28:02","diegor","Modify","UAT","UAT",""
"33769096","ISSDM00214664","2020-07-14 11:43:19","dannyp","Modify","UAT","UAT",""
"33769469","ISSDM00215037","2019-03-07 16:42:37","diegor","Submit","no_value","Submitted",""
"33769469","ISSDM00215037","2019-03-08 09:49:11","sarahc","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33769469","ISSDM00215037","2019-03-08 09:49:33","sarahc","To_Definition","Reviewed_by_SA","Definition",""
"33769469","ISSDM00215037","2019-05-16 12:40:32","abhishekj","To_Design","Definition","Design",""
"33769469","ISSDM00215037","2019-06-07 16:30:01","diegor","Modify","Design","Design",""
"33769469","ISSDM00215037","2019-10-07 11:29:04","pso9249","Modify","Design","Design",""
"33769469","ISSDM00215037","2019-10-16 14:08:30","diegor","Modify","Design","Design",""
"33769469","ISSDM00215037","2019-10-21 14:16:26","lidiam","Modify","Design","Design",""
"33769469","ISSDM00215037","2019-10-21 14:31:45","lidiam","Modify","Design","Design",""
"33769469","ISSDM00215037","2019-10-21 15:03:23","lidiam","Modify","Design","Design",""
"33769469","ISSDM00215037","2019-10-21 15:07:33","lidiam","Modify","Design","Design",""
"33769469","ISSDM00215037","2019-10-21 15:32:34","lidiam","Modify","Design","Design",""
"33769469","ISSDM00215037","2019-10-22 10:36:46","lidiam","Modify","Design","Design",""
"33769469","ISSDM00215037","2019-11-08 11:29:56","pso9249","Modify","Design","Design",""
"33769469","ISSDM00215037","2019-11-08 11:31:21","pso9249","Modify","Design","Design",""
"33769469","ISSDM00215037","2019-11-08 11:36:00","pso9249","Return_To_Def","Design","Definition",""
"33769469","ISSDM00215037","2019-11-08 12:05:13","lidiam","Modify","Definition","Definition",""
"33769469","ISSDM00215037","2019-11-25 13:02:09","pso9249","Modify","Definition","Definition",""
"33769469","ISSDM00215037","2019-12-03 14:39:15","dannyp","Postpone","Definition","Postponed",""
"33769469","ISSDM00215037","2019-12-10 13:07:27","diegor","Modify","Postponed","Postponed",""
"33769469","ISSDM00215037","2019-12-10 13:25:57","diegor","Modify","Postponed","Postponed",""
"33769469","ISSDM00215037","2020-01-21 15:13:42","diegor","Modify","Postponed","Postponed",""
"33769469","ISSDM00215037","2020-03-23 18:42:28","dannyp","Modify","Postponed","Postponed",""
"33769469","ISSDM00215037","2020-04-17 09:09:44","dannyp","Modify","Postponed","Postponed",""
"33769469","ISSDM00215037","2020-04-23 14:06:29","diegor","Modify","Postponed","Postponed",""
"33770973","ISSDM00216541","2019-07-03 16:23:58","herberth","Submit","no_value","Submitted",""
"33770973","ISSDM00216541","2019-10-02 22:11:14","abhishekj","Modify","Submitted","Submitted",""
"33770973","ISSDM00216541","2019-10-16 14:20:43","diegor","Modify","Submitted","Submitted",""
"33770973","ISSDM00216541","2019-10-29 15:56:57","lidiam","Modify","Submitted","Submitted",""
"33770973","ISSDM00216541","2020-02-04 13:26:09","elnak","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33770973","ISSDM00216541","2020-02-04 13:26:25","elnak","To_Definition","Reviewed_by_SA","Definition",""
"33770973","ISSDM00216541","2020-03-03 13:20:31","diegor","Modify","Definition","Definition",""
"33770973","ISSDM00216541","2020-03-30 11:40:40","dannyp","Modify","Definition","Definition",""
"33770973","ISSDM00216541","2020-03-30 11:41:22","dannyp","Modify","Definition","Definition",""
"33772225","ISSDM00217793","2019-10-28 14:30:10","laural","Submit","no_value","Submitted",""
"33772225","ISSDM00217793","2019-11-08 11:46:05","lidiam","Modify","Submitted","Submitted",""
"33772225","ISSDM00217793","2019-12-18 08:48:33","dannyp","Modify","Submitted","Submitted",""
"33772225","ISSDM00217793","2020-03-03 14:19:01","diegor","Modify","Submitted","Submitted",""
"33772225","ISSDM00217793","2020-04-30 15:58:40","dannyp","Modify","Submitted","Submitted",""
"33772644","ISSDM00218212","2019-12-20 10:29:19","andrewk","Submit","no_value","Submitted",""
"33772644","ISSDM00218212","2020-01-08 17:39:48","dannyp","Modify","Submitted","Submitted",""
"33772644","ISSDM00218212","2020-02-04 08:33:45","elnak","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33772644","ISSDM00218212","2020-02-04 08:34:09","elnak","To_Definition","Reviewed_by_SA","Definition",""
"33772644","ISSDM00218212","2020-03-24 17:14:08","dannyp","To_Design","Definition","Design",""
"33772644","ISSDM00218212","2020-03-24 17:14:29","dannyp","To_Development","Design","Development",""
"33772644","ISSDM00218212","2020-03-24 17:15:10","dannyp","To_System_Test","Development","System_Test",""
"33772644","ISSDM00218212","2020-04-22 16:43:28","kaminij","Modify","System_Test","System_Test",""
"33772644","ISSDM00218212","2020-05-05 10:31:19","cristhianv","Modify","System_Test","System_Test",""
"33772644","ISSDM00218212","2020-05-06 11:25:18","kaminij","Modify","System_Test","System_Test",""
"33772644","ISSDM00218212","2020-06-04 23:17:12","cristhianv","Modify","System_Test","System_Test",""
"33773334","ISSDM00218902","2020-03-03 08:44:57","liannep","Submit","no_value","Submitted",""
"33773334","ISSDM00218902","2020-03-06 13:11:10","dannyp","Modify","Submitted","Submitted",""
"33773334","ISSDM00218902","2020-03-06 15:20:20","sarahc","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33773334","ISSDM00218902","2020-03-06 15:20:39","sarahc","To_Definition","Reviewed_by_SA","Definition",""
"33773334","ISSDM00218902","2020-03-09 11:16:23","lidiam","To_Design","Definition","Design",""
"33773334","ISSDM00218902","2020-04-01 17:32:04","diegor","Modify","Design","Design",""
"33773334","ISSDM00218902","2020-04-01 17:48:50","diegor","Return_To_Def","Design","Definition",""
"33773334","ISSDM00218902","2020-04-01 17:49:53","diegor","Modify","Definition","Definition",""
"33773334","ISSDM00218902","2020-04-10 10:10:55","lidiam","Modify","Definition","Definition",""
"33773334","ISSDM00218902","2020-04-17 09:11:43","dannyp","Modify","Definition","Definition",""
"33773334","ISSDM00218902","2020-04-17 13:28:03","lidiam","Modify","Definition","Definition",""
"33773334","ISSDM00218902","2020-04-17 13:31:16","lidiam","To_Design","Definition","Design",""
"33773334","ISSDM00218902","2020-05-09 10:56:18","dannyp","Modify","Design","Design",""
"33773334","ISSDM00218902","2020-05-11 10:57:48","lidiam","Modify","Design","Design",""
"33773334","ISSDM00218902","2020-05-27 14:24:51","abhishekj","Modify","Design","Design",""
"33773334","ISSDM00218902","2020-10-12 08:48:25","abhishekj","Return_To_Def","Design","Definition",""
"33773819","ISSDM00219387","2020-04-30 14:44:21","dannyp","Submit","no_value","Submitted",""
"33773819","ISSDM00219387","2020-04-30 14:44:42","dannyp","To_Definition","Submitted","Definition",""
"33773819","ISSDM00219387","2020-04-30 14:45:02","dannyp","To_Design","Definition","Design",""
"33773819","ISSDM00219387","2020-04-30 14:45:36","dannyp","To_Development","Design","Development",""
"33773819","ISSDM00219387","2020-05-27 17:21:34","abhishekj","Modify","Development","Development",""
"33773819","ISSDM00219387","2020-06-05 14:14:14","kaminij","To_System_Test","Development","System_Test",""
"33773819","ISSDM00219387","2020-07-14 11:10:30","dannyp","To_UAT","System_Test","UAT",""
"33773819","ISSDM00219387","2020-09-29 11:23:03","abhishekj","Modify","UAT","UAT",""
"33773881","ISSDM00219449","2020-05-17 11:41:38","dannyp","Submit","no_value","Submitted",""
"33773881","ISSDM00219449","2020-05-17 12:15:33","dannyp","Modify","Submitted","Submitted",""
"33773881","ISSDM00219449","2020-05-17 12:16:09","dannyp","Modify","Submitted","Submitted",""
"33774118","ISSDM00219686","2020-08-06 21:34:01","liene","Submit","no_value","Submitted",""
"33774118","ISSDM00219686","2020-08-07 11:36:51","dannyp","Modify","Submitted","Submitted",""
"33774221","ISSDM00219789","2020-09-01 17:45:07","liene","Submit","no_value","Submitted",""
"33774331","ISSDM00219899","2020-10-01 20:29:55","liene","Submit","no_value","Submitted",""
"33774331","ISSDM00219899","2020-10-05 12:09:50","dannyp","Modify","Submitted","Submitted",""
